sha,utc,attributed_to,attribution_method,files_changed,outside_auditor_scope,subject
a76f33eadb55606f103b71e236031ae48042aec7,2026-09-10 14:08,fourth,bookkeeping,1,0,chore(claims): fourth claims sairnfreedom -- st-wrapper-second-bare-catch backup-hook
901d701de47732eaaef62efab848efb097dfbf72,2026-09-10 14:12,UNATTRIBUTED,unattributed,1,0,"fix(tests): SAIRNfreedom has two logger guards in st(), and the count said one"
649cd9c7e3fb2edb738fa49470bcc0d68eccde53,2026-09-10 14:13,UNATTRIBUTED,unattributed,1,0,"fix(sairnfreedom): the backup hook added a second silent catch to st(), and the suite was right to refuse it"
fb85a4d951027797d0d642800e46dd652792d582,2026-09-10 14:13,hank,bookkeeping,8,0,"feat(sairnbiz): the OSHA Form 300 injury log, so the Safety Incidents tile counts something"
f5ef85a32cbab0de9ab0780998e72f2ac2f72ec9,2026-09-10 14:15,fourth,bookkeeping,2,0,"docs(index,worklog): check 8 closes the stranded-PROBE-commit half, and the st() count caught a real regression"
caa5bb7cb6b2d5cac0515d1fc44746926c19f310,2026-09-10 14:16,UNATTRIBUTED,unattributed,3,0,fix(nav_panel_check): it reported PASS on two apps whose panel system it could not see
56e7b876c39eefc04a0e330870efb6a8a917bd37,2026-09-10 14:19,cody,bookkeeping,2,0,"docs(index,worklog): the C1 read came back clean; the finding was in the checker"
91e25155275848a8149e97e02061552902a743db,2026-09-10 14:19,cody,bookkeeping,1,0,chore(claims): cody releases sairnmechanical
eb640ae8d714df6d50960186b927447b943698d7,2026-09-10 14:20,UNATTRIBUTED,unattributed,6,0,"feat(sairndental): the last four local-only collections reach a server, and the one that can be deleted soft-deletes"
0443a0240383f61f468f2b3456c3a174c46a25fb,2026-09-10 14:22,cc,bookkeeping,1,0,"docs(worklog): the last four SAIRNdental local-only collections, the soft delete that keeps the backup honest, and the SAIRNlaw one left local on purpose"
2d59b7e4a3225f368e3942cd060e45b5b70ac5e4,2026-09-10 14:23,cody,bookkeeping,1,0,chore(claims): cody claims promote-second-batch -- report-only checkers md-table div-balance duplicate-global panel-nesting fail-open
2c3d73f291cb2f2dc201548442cd11aff826906e,2026-09-10 14:24,UNATTRIBUTED,unattributed,1,0,"docs(index): the four dental vendor collections flagged for review, and the SAIRNlaw one closed as a decision"
3c690ba6d5e6a928c98af86e5d6fbaae69cb63f4,2026-09-10 14:24,cc,bookkeeping,1,0,chore(claims): cc releases sairndental-vendor-collections-and-law-billingcodes
95de6f1d35d71bcdf1345572eae87297359c2331,2026-09-10 14:25,fourth,bookkeeping,1,0,chore(claims): fourth releases sairnfreedom
1ef1cc48a4b7dd7d1e7e59ed8cc88d86fcc23c7d,2026-09-10 14:25,fourth,bookkeeping,1,0,chore(claims): fourth releases push-gate
a65e615fb1ebe3c1fdb01823f990044df9f2cca4,2026-09-10 14:30,hank,bookkeeping,1,0,chore(claims): hank releases sairnbiz-osha-incident-recording
55bfafec936017dfb33e2a120462fd38377e3e05,2026-09-10 14:34,UNATTRIBUTED,unattributed,1,0,"docs(sql): the header claimed all four dental vendor resource names differ from their storage keys -- two of them match, on purpose"
079b6eb8e160fa4fb970be1b58de7c72764391e7,2026-09-10 14:35,hank,bookkeeping,1,0,"chore(claims): hank claims independent-review-55889165 -- sairnvet and sairnfreedom server backup, reviewer not author"
03ac98f77f7d10de8245ad436e895f8f621a5ffe,2026-09-10 14:35,cc,bookkeeping,1,0,chore(claims): cc claims local_only_collection_check.py -- heuristic false clean on st-hooked wrapper
07e7d096c901fb2cc933066c7f9aa69031024a49,2026-09-10 14:59,fourth,bookkeeping,1,0,chore(claims): fourth claims guard-seam-tests-blocking-push-gate -- check9
7c3eb5d4e9591f66e24b519ad00119fbec244a26,2026-09-10 15:16,UNATTRIBUTED,unattributed,5,0,feat(tools): six more checkers promoted -- and two of them were broken in the same way
714c1dd0cde0276551e9ec44d73db56213ce9e04,2026-09-10 15:33,hank,bookkeeping,2,0,"docs(review): 55889165 independently reviewed -- SAIRNfreedom clear, SAIRNvet blocked on a demo seed that now reaches the server"
02ae63e19aaca074ef9c12c3317a3a539aa8977e,2026-09-10 15:33,cody,bookkeeping,2,0,"docs(index,worklog): second promotion batch, and the pattern that keeps recurring"
c6b877e5a20070ebccbb44a68979781d50ef4087,2026-09-10 15:34,cody,bookkeeping,1,0,chore(claims): cody releases promote-second-batch
5da2adffc536a1d819b81e027f8165de64dbdef3,2026-09-10 15:34,hank,bookkeeping,1,0,chore(claims): hank releases independent-review-55889165
ed9136b2631adf2006556a1665734d00465f2035,2026-09-10 15:36,cody,bookkeeping,1,0,chore(claims): cody claims promote-third-batch -- report-only checkers strict-args dead-function stale-snapshot ai-fact-scan literal-drift orphan-register
274f5784fb3653d5248df945ac45bec799e774f0,2026-09-10 15:39,UNATTRIBUTED,unattributed,1,0,"fix(tests): SAIRNfreedom is back on the default bare-catch count, because the second logger left st()"
15390df8bccb8efdf7b585ff2e13ba9620006ec3,2026-09-10 17:02,hank,bookkeeping,1,0,"chore(claims): hank claims sairnvet-demo-seed-reaching-live-server -- SQL IS RUN, demo rows can reach the real controlled-substance table"
e3b38a8cc127c5f03ebc12eaa1b6119269824004,2026-09-10 17:03,UNATTRIBUTED,unattributed,10,0,"fix(tooling): the local-only checker cleared a wrapper on its own signature, and nine deliberate decisions were invisible"
bf8f6864ecbbc75d45423a1212d187b71b2b1c2c,2026-09-10 17:05,cc,bookkeeping,2,0,"docs: the false clean that cleared a wrapper on its own signature, and the declaration that keeps the fixed output readable"
825224387d826c8cc9c4929e79f0d423808da7e4,2026-09-10 17:05,cc,bookkeeping,1,0,chore(claims): cc releases local_only_collection_check.py
a858cab7cb1774d0984898840513966c77b21a90,2026-09-10 17:12,UNATTRIBUTED,unattributed,2,0,"fix(sairnvet): a demo seed was pushing invented records to the live server, including the controlled-substance register"
89c1332a81df543bf96134dfc4624a36f1da9f90,2026-09-10 17:12,UNATTRIBUTED,unattributed,3,0,"feat(tools): third batch -- 15 checkers promoted, and the rest have a recorded decision"
c5974a74a2727fddb2cc4e97d14b78378086fa0e,2026-09-10 17:13,cc,bookkeeping,1,0,chore(claims): cc claims sairnfreedom-schema-35-tables-provisioning-readonly-check --
83c202d003035ee00ecaf16db8ea9b122aea5c33,2026-09-10 17:14,cody,bookkeeping,2,0,"docs(index,worklog): third batch, and the four-instance table"
b7bd6c50c3b9ceb27bee5a399ea0939a009208a4,2026-09-10 17:14,cody,bookkeeping,1,0,chore(claims): cody releases promote-third-batch
20c0afbc2e8901654521c2510c2047d45ff4f543,2026-09-10 17:17,UNATTRIBUTED,unattributed,1,0,fix(tests): my soft_delete assertion read the whole platform and called the number StoneDesk's
9f7d61cfae44f82aa41e30599dc73a33201a1239,2026-09-10 17:17,UNATTRIBUTED,unattributed,2,0,feat(push-gate): check 9 -- the named guard and seam tests can now stop a push
ad588e6c5dc32717b212fe63faf7b642c715737f,2026-09-10 17:18,UNATTRIBUTED,unattributed,3,0,"fix(sairnvet): a peer-consult photo cannot fit the row, so it is not sent -- and not sent silently"
a5208ac901623ffc426bdee841f64ad64c540b9c,2026-09-10 17:19,fourth,bookkeeping,2,0,"docs(index,worklog): check 9, and two assertions that went red on correct changes"
39dee3541925d1a602ffb3c723a3993ee4f4250f,2026-09-10 17:20,fourth,bookkeeping,1,0,chore(claims): fourth releases guard-seam-tests-blocking-push-gate
6f5f1f68a4f3617e8e6dcd8dd72bf590843b94cd,2026-09-10 17:20,UNATTRIBUTED,unattributed,2,0,"feat(tooling): a 35-table migration is 35 chances to half-run, and nothing about that is loud"
6b672332a5c5256da6b0772912e1dac48d956cba,2026-09-10 17:22,cc,bookkeeping,1,0,"docs: both live migrations verified complete, and the write half stated as still unverified"
09bfc20a799ae47f35553bca9c5f0734633c1f6d,2026-09-10 17:23,hank,bookkeeping,3,0,"docs,sql(sairnvet): the seed leak is closed and live-verified, and a READ-ONLY query for the rows already written"
8fa974f914df3ba7be344a4690aa03a8d72eb569,2026-09-10 17:24,UNATTRIBUTED,unattributed,1,0,PROBE clean api change
505cdd7c3de34cc6ffa2d26984fe4cce08c6d4e2,2026-09-10 17:25,UNATTRIBUTED,unattributed,1,0,"docs(index): the SAIRNvet row says DO NOT RUN THE SQL YET, and it is already run"
538bda24f442017994037cacfc5b1696636b8bc6,2026-09-10 17:25,cc,bookkeeping,1,0,chore(claims): cc releases sairnfreedom-schema-35-tables-provisioning-readonly-check
59e8955d1244aa0997c067dc308f4d84d323ef7b,2026-09-10 17:26,hank,bookkeeping,1,0,"chore(claims): hank releases sairnvet-demo-seed-reaching-live-server -- fixed, pushed and live-verified"
2a0378f51618c288ca76b2b59aad06e513274030,2026-09-10 17:26,UNATTRIBUTED,unattributed,1,0,"Revert ""PROBE clean api change"""
519f8526421e9b7160c46c2bb1946ab3d8185e63,2026-09-10 17:31,hank,bookkeeping,1,0,chore(claims): hank claims seed-pushes-to-server-sweep -- every app with a storage sync hook
2b275cd01779390aaf30bd559acca0f971db005c,2026-09-10 17:33,cody,bookkeeping,2,0,"docs(index,worklog): three SAIRNvet findings handed to Hank, who owns the file"
1ee68b41bdfad13f31ae514feed610a96bb09fae,2026-09-10 17:35,cody,bookkeeping,1,0,chore(claims): cody claims push-gate-check8-did-not-stop-a-probe-commit-that-reached-origin --
d8d2ffd66177d19f60845fd3a52ca74d07282925,2026-09-10 17:38,fourth,bookkeeping,1,0,chore(claims): fourth claims sairnvet -- hydration-suppression-no-finally plus stale-peerconsult-cross-device-toast
1348466a2e73d602bf5a21bce884af77f1ea4243,2026-09-10 17:43,UNATTRIBUTED,unattributed,2,0,"fix(sairnvet): a throw mid-hydrate suppressed every later backup for the session, invisibly -- and a synced consult still said it could not travel"
eef3f4b6d8a8da8cd3d677ab96b34760a1aa86aa,2026-09-10 17:44,UNATTRIBUTED,unattributed,2,0,feat(push-gate): check 10 -- the gate that ran may not be the gate that exists
583426ab364ef1dcdd61ae9fb7cb56316d66ea93,2026-09-10 17:44,UNATTRIBUTED,unattributed,3,0,ops: PAUSE the automatic run_all_tests.py --hook trigger -- five stranded PROBE commits reached origin in one day
67f32b77a401ea1fcb4fef737fe103bfe9ef21a1,2026-09-10 17:46,fourth,bookkeeping,2,0,"docs(index,worklog): the five SAIRNvet review findings and where each one landed"
91a97d64cedb46221c390073fc935280a9c8a008,2026-09-10 17:46,fourth,bookkeeping,1,0,chore(claims): fourth releases sairnvet
3c924f515bdbb7724e8d22a5f5838787f16c0d2d,2026-09-10 17:49,cc,bookkeeping,3,0,"docs,sql(sairnvet): ""the rows already written still need removing"" -- measured, and there are none"
fce21489715ad002c14e7fab3fd83dd575ca9d72,2026-09-10 17:49,cody,bookkeeping,2,0,"docs(index,worklog): check 10, and the instrument that read like a broken gate"
7f48d78fa61cda1136ea092df317b999416d665a,2026-09-10 17:49,fourth,bookkeeping,1,0,chore(claims): fourth claims sairndental-outbound-queue-probe -- arm15-mutation-does-not-bite
c493734f7be5c162177e565684f7ea2a2d045b90,2026-09-10 17:50,cody,bookkeeping,1,0,chore(claims): cody releases push-gate-check8-did-not-stop-a-probe-commit-that-reached-origin
ce9d5683b0fda85f35dbeddaf7c9eafc98aa77c6,2026-09-10 17:51,hank,bookkeeping,3,0,"test(platform): the SAIRNvet seed leak was one instance of a class -- swept all five hooked apps, and the invariant is now held"
de300a6f4368842a713a4d54e2c06efaf787517d,2026-09-10 17:51,hank,bookkeeping,1,0,chore(claims): hank releases seed-pushes-to-server-sweep
a72b17927e49467ad0861e91de22e9c76a888a2b,2026-09-10 17:54,cc,bookkeeping,1,0,chore(claims): cc claims sairnmechanical-five-local-only-collections --
96e8f17127188c4ff35ca10d948bddb04bd2ae6f,2026-09-10 17:55,hank,bookkeeping,1,0,chore(claims): hank claims stonedesk-dead-unguarded-dom-reads -- guardian 0d delete or quarantine the 18 functions
8171eb66d5ff4f44c0a83e96ed9dc6fc17d17c36,2026-09-10 17:56,cody,bookkeeping,1,0,"chore(claims): cody claims sairndental-vendor-schema-review -- MATCHER OVERRIDDEN, reason recorded in the claim"
0826fde00ec143de0cb95b7fec3ac6c7c3d47ccb,2026-09-10 17:58,UNATTRIBUTED,unattributed,1,0,"fix(tests): arm 15 stopped one token short of telling two branches apart, and read as a coverage hole"
14a428d3cb86c91997f9584de87941ddaaae171b,2026-09-10 17:59,fourth,bookkeeping,2,0,"docs(index,worklog): a stale anchor is normal ageing, and it read as a coverage hole"
3ae5f78067f51b124930061be512c84f39b5a3f3,2026-09-10 18:00,fourth,bookkeeping,1,0,chore(claims): fourth releases sairndental-outbound-queue-probe
4efc1deaf19b16cac584e63e5334a541450884f6,2026-09-10 18:00,cody,bookkeeping,2,0,"docs(index,worklog): eb640ae8 reviewed independently -- it holds, with one real finding"
6ef4057f968ea16d45cab6bd483f103f79c86b03,2026-09-10 18:00,cody,bookkeeping,1,0,chore(claims): cody releases sairndental-vendor-schema-review
37bff01fbea4cd76c9049bb502e997ee15bb705c,2026-09-10 18:03,fourth,bookkeeping,1,0,chore(claims): fourth claims platform -- mutation-probe-anchor-staleness-sweep
fadd77c419b23a295c99102493c806ec3556a733,2026-09-10 18:04,cody,bookkeeping,1,0,chore(claims): cody claims sairndental-vendor-object-write-confirmation --
fe1eed027c5f4f6ffceeb48fea413661eb997b3a,2026-09-10 18:07,hank,bookkeeping,3,0,"test(stonedesk): Guardian 0d's dead-code half, quarantined mechanically instead of in a doc"
dc0b2c65ccb503096cc966ea7cb28ec268448699,2026-09-10 18:08,hank,bookkeeping,1,0,chore(claims): hank releases stonedesk-dead-unguarded-dom-reads
6ddb81542c48b2fddb0453e8c4ac2ae0a706c8e3,2026-09-10 18:10,UNATTRIBUTED,unattributed,7,0,feat(sairnmechanical): the last local-only collections on the platform reach a server -- the check register first
d22ce1060e1003c19c75f9e5676a3ec40b22a685,2026-09-10 18:11,UNATTRIBUTED,unattributed,3,0,fix(sairndental): a refused vendor write showed success and the next sync erased it
b712bd77c7dd36940ef5362382dc8dfe83c663c3,2026-09-10 18:12,cc,bookkeeping,2,0,docs: the last local-only collections are closed and every app reads zero
f2db4ab55111d08a6322dde822282b63c37470e4,2026-09-10 18:13,cc,bookkeeping,1,0,chore(claims): cc releases sairnmechanical-five-local-only-collections
c7c2498321f490dbbf8040afa2f865a73a814722,2026-09-10 18:14,hank,bookkeeping,1,0,"chore(claims): hank claims tool-wrapper-heuristic-false-clean -- the checker excuses one-line saveX wrappers; blocked lexically on CC's app-level claim, said out loud"
db53924426e1211075f000d07c9be4b4f3002f0d,2026-09-10 18:17,UNATTRIBUTED,unattributed,1,0,"HANK: the wrapper-heuristic fix you just claimed is ALREADY ON ORIGIN -- e3b38a8c, do not re-fix"
56c5bbe5618840ba0492725243d3114021b5641f,2026-09-10 18:17,cody,bookkeeping,2,0,"docs(index,worklog): the vendor write-confirmation fix, closed and live-verified"
32a0846130bdae4bfd893927d688f2a72b854ac7,2026-09-10 18:18,cody,bookkeeping,1,0,chore(claims): cody releases sairndental-vendor-object-write-confirmation
41adb81dfdf85f12f7767ce8821697094c12b17e,2026-09-10 18:20,hank,bookkeeping,2,0,"docs(index): the local-only wrapper false-clean was already fixed -- verified, and the class is closed platform-wide"
1265526c8faf3320f9bd5e9e88b84180a40dc20a,2026-09-10 18:20,cc,bookkeeping,1,0,chore(claims): cc claims cleanup-files-NOT-RUN-labels-unverified-against-live-db --
e2c42b85ba68243e23039b3100c7c18d69161a22,2026-09-10 18:24,hank,bookkeeping,1,0,chore(claims): hank releases tool-wrapper-heuristic-false-clean
0b5329b6e51f921f6a534fb789700b6b2e5569ae,2026-09-10 18:26,cc,bookkeeping,2,0,docs(index): the SAIRNdental vendor row read Open/unassigned for hours after it was closed
cc0e9790293fc56f4680baa97980b57462213384,2026-09-10 18:28,cody,bookkeeping,1,0,chore(claims): cody claims promote-fourth-batch -- report-only local-only-collection write-without-readback
a068049340f1fc4d3e8528f3704e4dfbc84e07af,2026-09-10 18:29,hank,bookkeeping,1,0,chore(claims): hank claims independent-review-6ddb8154 -- sairnmechanical check register reviewer not author
c35748085284885e9c7f60e51ae46fcbfbee7d9b,2026-09-10 18:33,hank,bookkeeping,2,0,"docs(review): 6ddb8154 independently reviewed -- the cheque number is not a safe server key, and the SQL has not run yet"
08d6296fabd763d5a6bb583d6b1d6d7924e5ff9d,2026-09-10 18:34,hank,bookkeeping,1,0,chore(claims): hank releases independent-review-6ddb8154
3cb96c719571bda0edaf23bffac72a282f7c1e87,2026-09-10 18:41,UNATTRIBUTED,unattributed,1,0,"fix(tests): the sairnvet harness died before asserting anything, on a helper the sweep added"
29c867e9b89cdc9f8e6115c9d35fb22475e27ff5,2026-09-10 18:41,UNATTRIBUTED,unattributed,7,0,test(probes): seven mutation probes accepted an AMBIGUOUS anchor and would have planted in the wrong place
f64157ab31021c37b816023d7d513efb6338fa1e,2026-09-10 18:42,hank,bookkeeping,1,0,chore(claims): hank claims claim-tool-released-claims-invisible-to-check --
e67f9b10f6447b2c31f5f821975dc7bf06fdeb93,2026-09-10 18:46,fourth,bookkeeping,2,0,"docs(index,worklog): the anchor sweep, and the vacuous assertion its own control caught"
b3457e8cad19c2071a10299e5eb30ad78ff4ecad,2026-09-10 18:47,fourth,bookkeeping,1,0,chore(claims): fourth releases platform
0addefa44dd42ced94d6e68ae6ab6bb897021be9,2026-09-10 18:48,hank,bookkeeping,4,0,"fix(claims): a released claim gave no signal, so check said CLEAR on work another session had just finished"
ce3da4ef0f453bbe2ddf378fb0626d0168cc7fc2,2026-09-10 18:49,hank,bookkeeping,1,0,chore(claims): hank releases claim-tool-released-claims-invisible-to-check
b3e92a8d4609b471c1e9b934a0212fc34f81b7d5,2026-09-10 18:51,UNATTRIBUTED,unattributed,2,0,"feat(tools): the cleanup-residue checker, and the false CLEAN it shipped with"
cc2d32d7d78c245c755f3d62c1c91065bbb11165,2026-09-10 18:51,fourth,bookkeeping,1,0,chore(claims): fourth claims sairnbiz -- syncEmps-end-to-end-authenticated-write-never-observed
e81364757f4cfaff474ced0c2f9a8479640baeee,2026-09-10 18:52,hank,bookkeeping,1,0,chore(claims): hank claims independent-review-eb640ae8 -- sairndental vendor supply delete semantics reviewer not author
b4ab342c78d9fde39e4e32092d302f1df05c2156,2026-09-10 18:53,cc,bookkeeping,1,0,chore(claims): cc releases cleanup-files-NOT-RUN-labels-unverified-against-live-db
d327d5fa59d4eef17076b15a9c379d2ddce44691,2026-09-10 18:53,cc,bookkeeping,1,0,chore(claims): cc claims sairnmechanical -- cheque number key decision
71a4bc3381e807ea35408cd788b3b76c55fc9cef,2026-09-10 18:59,hank,bookkeeping,2,0,"docs(index): the eb640ae8 review row was two steps stale, and the released-claim note caught it on its first real use"
830fbffba255df7dd1abe73b54040bd262226f94,2026-09-10 18:59,hank,bookkeeping,1,0,chore(claims): hank releases independent-review-eb640ae8
4b3afe38183a7e7e701c9e31c5720e43489454c1,2026-09-10 19:01,UNATTRIBUTED,unattributed,2,0,"docs,sql: syncEmps()'s authenticated write is OBSERVED, and the probe row it cost is written down"
a5f3c909a76b3f6a2eb9334fc7a04dbf0abf24c3,2026-09-10 19:05,UNATTRIBUTED,unattributed,1,0,"docs(index): the sixteenth cleanup file, counted on the row that counts them"
9f9f460e60b7715783e69c25027800c9673b3452,2026-09-10 19:05,fourth,bookkeeping,1,0,chore(claims): fourth releases sairnbiz
54af3d87044ae0e545934ec841f329fb3a5a73c7,2026-09-10 19:07,fourth,bookkeeping,1,0,chore(claims): fourth claims sd-data -- employees-read-403-blames-the-role-when-the-cause-is-the-app
5abfcdbacbb48807306377449e18ae926a5215e3,2026-09-10 19:07,UNATTRIBUTED,unattributed,3,0,"fix(tools): a could-not-tell is exit 3, and one checker is held back rather than silenced"
2daee508ab9cf4cbf78678e864a9de161fc28957,2026-09-10 19:10,cody,bookkeeping,2,0,"docs(index,worklog): fourth batch, and the difference between teaching and silencing"
a15cf5c57f31e8b0bdda1edd964cbaa0a77900b0,2026-09-10 19:10,cody,bookkeeping,1,0,chore(claims): cody releases promote-fourth-batch
71b592f35fa5ae03cb42bb586264e7b1af213b68,2026-09-10 19:16,cody,bookkeeping,1,0,chore(claims): cody claims requirements-to-test-traceability -- derived matrix per app
1cd64840c0cf958369d84e403e7f8025fcba35d2,2026-09-10 19:17,UNATTRIBUTED,unattributed,2,0,fix(sd-data): the employees read blamed the role for a refusal whose cause was the app
382a76b5b4e90fa2ea9aa0c78948794a71eb0dbe,2026-09-10 19:26,hank,bookkeeping,4,0,"fix(stonedesk): the empty ""Cause Breakdown"" card, and the seven KPIs that froze behind the same early return"
10a0aa671fb4f6e3ea3a4c879649e0ae8737dbf2,2026-09-10 19:30,UNATTRIBUTED,unattributed,4,0,"feat(docs,tools): a requirements-to-test matrix that is DERIVED, and cannot go quietly stale"
48f4fc380efb81f986a35358493525333a9ad66f,2026-09-10 19:33,hank,bookkeeping,1,0,chore(claims): hank claims soup-third-party-dependency-register -- provenance and stated reason to trust
1853368a062392c48cfc2e0a4316a083077916a7,2026-09-10 19:33,UNATTRIBUTED,unattributed,4,0,feat(tools): run Semgrep with the flags that stop it reporting coverage it did not have
f2b9bce4d3eec253b9210bfb43d2804d401e52b3,2026-09-10 19:35,cody,bookkeeping,3,0,"docs: the verification programme -- part 1 built, parts 2-4 scoped with the order argued"
39e54b92a6b2ad395098682a55d10c8e0d289702,2026-09-10 19:35,cody,bookkeeping,1,0,chore(claims): cody releases requirements-to-test-traceability
17676e192b93f71fce29a47c36c0f948d3c01ddc,2026-09-10 19:37,fourth,bookkeeping,2,0,"docs(index,worklog): the refusal that blamed the role, and the control that caught my own harness"
7cb956a3179e35875862654f2ed6a2bd11c5b0f2,2026-09-10 19:37,fourth,bookkeeping,1,0,chore(claims): fourth releases sd-data
c4d48d4f84b42a17a79e2ee1fd947728b4de2e79,2026-09-10 19:39,hank,bookkeeping,5,0,"feat(platform): SOUP register -- every third-party component, with a real stated reason it is trusted"
3d9c20c6ae79321459f34c05ded740a4c4ade3a0,2026-09-10 19:40,hank,bookkeeping,1,0,chore(claims): hank releases soup-third-party-dependency-register
7f09f99555b34f2259b95f3f9e37b5c4049c266e,2026-09-10 19:42,UNATTRIBUTED,unattributed,2,0,fix(crypto): pin the GCM auth tag to 16 bytes so a truncated one cannot be presented
799d78db913475b5841a73d1b25cf5e3e5952978,2026-09-10 19:42,UNATTRIBUTED,unattributed,2,0,"fix(supply-chain): hash and pin every external script, and stop Layer 12 excusing them"
07cdfa33b7f8d0cb7481cb479495aa6efe39b09e,2026-09-10 19:44,fourth,bookkeeping,1,0,chore(claims): fourth claims platform -- criticality-tier-register-for-verticals third-leg-of-the-standard
5620683fc3744e88727cb652744efca28872bd0f,2026-09-10 19:46,hank,bookkeeping,1,0,chore(claims): hank claims sairnlaw-ocr -- tesseract script integrity and soup register drift
83d7796eb16f5813de01ba80fee1890230e7f931,2026-09-10 19:47,UNATTRIBUTED,unattributed,2,0,"docs(traceability): my own new test was untraced, and the matrix was stale by two rows"
b6d0bfecf98544e6961a80b02dbecaad4dd3fea2,2026-09-10 19:51,cody,bookkeeping,1,0,chore(claims): cody claims fault-injection-harness -- world-failures not logic bugs
69aef46df4aef740b3121c7a409af3cf6c852cab,2026-09-10 20:03,UNATTRIBUTED,unattributed,3,0,"feat(platform): criticality tiers -- the worst case for every vertical, with the evidence beside it"
15f3b86d35dd393f8c8d1caee9de2c126b8b5f11,2026-09-10 20:04,UNATTRIBUTED,unattributed,4,0,"feat(tests): fault injection -- break the WORLD, not the logic"
352f6c1abe117579d185db5fc84c70de2b5e9303,2026-09-10 20:12,cody,bookkeeping,3,0,"docs(index,worklog): Part 3 built, and the citation correction that caught itself"
ab8ba4b5cc1e1f1de00b865661ce8315e2df489a,2026-09-10 20:12,cody,bookkeeping,1,0,chore(claims): cody releases fault-injection-harness
31400c42e189595e371b07478fd28850d44b6fdb,2026-09-10 20:33,fourth,bookkeeping,3,0,"docs(index,traceability): the criticality register, and the discipline catching me within the hour"
2a61b739d90b99b691ed8ff6c48975772aa7e5d1,2026-09-10 20:39,UNATTRIBUTED,unattributed,3,0,"fix(sairnmechanical): a cheque number is not an identity, and a repeat is reported not resolved"
98af8f9bbafb2aae0c2d8b9b740d018f88d3005a,2026-09-10 20:40,hank,bookkeeping,7,0,"fix(supply-chain,tools): a fourth CDN script, and the register checker that reported CLEAN over it"
5d3b3e7b2b30cecb8fa5ff7fee5127d2ac755ffe,2026-09-10 20:41,cc,bookkeeping,1,0,chore(claims): cc releases sairnmechanical
0bae2961a96006715798a8daf8f521e19cd09c73,2026-09-10 20:45,UNATTRIBUTED,unattributed,1,0,docs(traceability): regenerate after the rebase brought new sources
5e4daea11d15366968d51a0f6291c396d9d581aa,2026-09-10 20:54,fourth,bookkeeping,1,0,chore(claims): fourth releases platform
b9819ce72f20975fe288e35e65e6eb91974f2138,2026-09-10 23:12,cc,bookkeeping,2,0,"docs(index,worklog): record the five fixes, and the fourth CDN script my scan never saw"
670e1ab7b0f18538bd3599bddae0d6cc26612ee3,2026-09-10 23:14,hank,bookkeeping,2,0,"docs(soup): TWO moderate Dependabot alerts, not one -- the number was carried, not checked"
b9ac4922cf2ce7fc580665f9407803ce8e9a4ba4,2026-09-10 23:14,hank,bookkeeping,1,0,chore(claims): hank releases sairnlaw-ocr
b537d60b55f0580eccfa56d38bd42edc1bd163f0,2026-09-10 23:14,cody,bookkeeping,1,0,chore(claims): cody claims dnt-push-dropped-socket-hang-and-partial --
2c915e9caa06353d20660b72f09d307589605fde,2026-09-10 23:20,cc,bookkeeping,1,0,chore(claims): cc claims sairndental -- financial tier gates writes for nobody
c5d3939be3df195d6a23ffd85d3f72ff164f18fb,2026-09-10 23:21,fourth,bookkeeping,1,0,chore(claims): fourth claims platform -- apply-tier-inheritance-to-public-surfaces
5b98fd27209b08adebb58e309f544496000f9c43,2026-09-10 23:21,UNATTRIBUTED,unattributed,3,0,"fix(sairndental): a dropped socket, a hang and a partial response were all silent"
01bac5e3b231cf5726b227ecf54f0c321ffa6d24,2026-09-10 23:24,hank,bookkeeping,1,0,chore(claims): hank claims dependabot-triage -- qs transitive advisories reachability
ac40dde00b91fe3140906b8d0b558872601a1d4b,2026-09-10 23:25,UNATTRIBUTED,unattributed,2,0,"feat(platform): a public surface inherits the tier of what it writes into -- Michael's decision, applied"
d476fa7a1e626d91f92abf00e8914db4ffe7010e,2026-09-10 23:26,fourth,bookkeeping,3,0,"docs(index,traceability): the tier-inheritance decision, and the settling condition that came back the other way"
004b2a00af4140a2ac83f6d3a20b8d6a2a4ad0bd,2026-09-10 23:26,fourth,bookkeeping,1,0,chore(claims): fourth releases platform
4096dc3e8acc9801e86692b756589ca767052fdb,2026-09-10 23:27,cody,bookkeeping,2,0,"docs(index,worklog): the fault layer's first three findings, closed same-day"
0e9e630987199c4ef86e89f20aae9c9d6f6d0f4c,2026-09-10 23:27,cody,bookkeeping,1,0,chore(claims): cody releases dnt-push-dropped-socket-hang-and-partial
a3cb708a51f104b02f5ceadddcdcaace815862dd,2026-09-10 23:30,fourth,bookkeeping,1,0,chore(claims): fourth claims platform -- tier-B-measured-not-absence-of-evidence eight-verticals
576eb227eaa2dc19164b899a8c765de311de4ad9,2026-09-10 23:34,cody,bookkeeping,1,0,chore(claims): cody claims defect-density-register -- part-4 derived-from-git
ddbd1f2cb278c3a0aca1710efafda9657d5e1651,2026-09-10 23:41,UNATTRIBUTED,unattributed,3,0,fix(sairndental): the financial tier gates writes too -- a provider could create a record it could not read
f8561e524568d01848cd559a8f81398f686c24e8,2026-09-10 23:41,UNATTRIBUTED,unattributed,1,0,"measure(platform): the eight Tier B rows rested on absence of evidence -- measured, and all eight move to A"
